fire_year,report_date,county,latitude,longitude,total_acres,general_cause
2015,1/26/15,Jackson,42.64944444,-122.8758333,0.01,Miscellaneous
2015,1/27/15,Josephine,42.47222222,-122.7347222,1,Lightning
2015,2/18/15,Jackson,42.45916667,-122.8683333,0.1,Recreationist
2015,2/22/15,Linn,44.72,-121.5538889,0.01,Recreationist
2015,2/22/15,Clackamas,45.20472222,-121.6808333,0.25,Debris Burning
2015,2/24/15,Tillamook,45.39083333,-122.3661111,0.15,Debris Burning
2015,2/24/15,Douglas,43.67861111,-122.4388889,0.25,Debris Burning
2015,3/6/15,Deschutes,44.32777778,-120.4336111,8.5,Debris Burning
2015,3/6/15,Douglas,43.29222222,-122.4552778,1.5,Debris Burning
2015,3/9/15,Clackamas,45.21861111,-121.6588889,0.25,Debris Burning
2015,3/9/15,Union,45.40444444,-117.9063889,0.2,Recreationist
2015,3/10/15,Grant,44.97777778,-117.0411111,39,Debris Burning
2015,3/11/15,Douglas,43.6725,-122.0011111,0.01,Miscellaneous
2015,3/11/15,Lincoln,44.48361111,-122.1063889,0.02,Miscellaneous
2015,3/13/15,Coos,43.34972222,-122.0233333,0.01,Miscellaneous
2015,3/16/15,Curry,42.30694444,-123.5894444,0.01,Miscellaneous
2015,3/18/15,Douglas,42.7325,-122.4794444,0.25,Recreationist
2015,3/23/15,Linn,44.69861111,-121.6433333,0.03,Lightning
2015,3/23/15,Hood River,45.605,-120.4177778,0.01,Arson
2015,4/1/15,Josephine,42.56472222,-122.5327778,0.5,Debris Burning
2015,4/1/15,Klamath,43.53666667,-120.5262222,0.01,Debris Burning
2015,4/1/15,Lake,43.53666667,-120.5262222,0.01,Debris Burning
2015,4/2/15,Deschutes,43.67638889,-120.4094444,0.5,Recreationist
2015,4/4/15,Jackson,42.44027778,-122.9591667,1.5,Debris Burning
2015,4/4/15,Union,45.63611111,-116.1836111,35,Debris Burning
2015,4/4/15,Clatsop,46.05916667,-122.4588889,0.01,Equipment Use
2015,4/8/15,Douglas,42.73222222,-122.4794444,0.25,Recreationist
2015,4/10/15,Jackson,42.43611111,-122.9383333,0.37,Debris Burning
2015,4/13/15,Marion,44.91972222,-121.4741667,0.01,Recreationist
2015,4/13/15,Douglas,42.72638889,-122.4713889,0.01,Recreationist
2015,4/13/15,Douglas,42.72638889,-122.4713889,0.01,Recreationist
2015,4/13/15,Klamath,42.27861111,-120.5716667,0.16,Debris Burning
2015,4/14/15,Wasco,45.67055556,-120.5916667,0.5,Debris Burning
2015,4/15/15,Wasco,45.55027778,-120.6905556,0.01,Debris Burning
2015,4/16/15,Josephine,42.35194444,-122.655,2,Recreationist
2015,4/16/15,Wasco,45.68027778,-120.6083333,0.01,Debris Burning
2015,4/16/15,Crook,44.22805556,-119.4127778,0.3,Recreationist
2015,4/17/15,Douglas,42.9475,-122.4838889,0.01,Recreationist
2015,4/17/15,Hood River,45.61833333,-120.4916667,0.01,Debris Burning
2015,4/17/15,Douglas,42.94666667,-122.4902778,0.01,Recreationist
2015,4/17/15,Josephine,42.40083333,-122.6680556,0.01,Recreationist
2015,4/17/15,Hood River,45.53027778,-120.4194444,0.1,Debris Burning
2015,4/18/15,Deschutes,43.73833333,-120.5113889,0.3,Debris Burning
2015,4/18/15,Klamath,42.55111111,-120.1216667,1.4,Debris Burning
2015,4/18/15,Deschutes,44.32,-120.33,4,Debris Burning
2015,4/19/15,Douglas,42.71888889,-122.4205556,0.25,Debris Burning
2015,4/20/15,Jackson,42.65388889,-121.5430556,0.25,Recreationist
2015,4/21/15,Wallowa,45.34055556,-116.8102778,0.1,Miscellaneous
2015,4/21/15,Jackson,42.625,-121.3919444,0.75,Miscellaneous
2015,4/22/15,Lake,42.53416667,-119.5252778,1.2,Lightning
2015,4/23/15,Clackamas,45.24972222,-121.6422222,0.05,Debris Burning
2015,4/27/15,Curry,42.06666667,-123.7230556,0.25,Debris Burning
2015,4/27/15,Jackson,42.45944444,-122.8841667,0.3,Debris Burning
2015,4/27/15,Josephine,42.28722222,-122.63,0.01,Recreationist
2015,4/27/15,Wallowa,45.47388889,-116.575,0.05,Debris Burning
2015,4/28/15,Baker,44.87833333,-117.9883333,0.8,Debris Burning
2015,4/28/15,Deschutes,43.83722222,-120.5175,1,Miscellaneous
2015,4/28/15,Umatilla,45.17138889,-118.9841667,2,Debris Burning
2015,4/29/15,Jackson,42.57111111,-121.295,0.01,Debris Burning
2015,4/29/15,Klamath,42.325,-120.6438889,0.25,Debris Burning
2015,4/30/15,Klamath,42.28972222,-120.5813889,0.25,Debris Burning
2015,4/30/15,Klamath,43.56969444,-120.3980556,0.1,Debris Burning
2015,5/1/15,Hood River,45.58916667,-120.505,0.01,Recreationist
2015,5/1/15,Coos,43.03388889,-123.81,0.25,Miscellaneous
2015,5/1/15,Jackson,42.67055556,-122.8127778,2.7,Equipment Use
2015,5/1/15,Jackson,42.57611111,-121.3427778,0.56,Debris Burning
2015,5/4/15,Wasco,45.56305556,-120.7205556,0.01,Debris Burning
2015,5/4/15,Josephine,42.40388889,-122.7066667,0.25,Debris Burning
2015,5/4/15,Linn,44.71472222,-121.5083333,1,Recreationist
2015,5/4/15,Klamath,42.1725,-121.7786111,0.1,Recreationist
2015,5/5/15,Douglas,42.80138889,-122.5433333,148,Equipment Use
2015,5/5/15,Douglas,43.32,-122.9888889,0.01,Recreationist
2015,5/5/15,Jackson,42.24805556,-121.0405556,0.12,Debris Burning
2015,5/5/15,Lane,44.06055556,-123.9363889,6.3,Debris Burning
2015,5/5/15,Union,45.2025,-117.9416667,1.1,Recreationist
2015,5/5/15,Jackson,42.74194444,-121.3958333,0.25,Recreationist
2015,5/6/15,Klamath,42.5375,-120.4061111,0.48,Under Invest
2015,5/6/15,Josephine,42.07833333,-122.2838889,0.01,Debris Burning
2015,5/6/15,Josephine,42.32388889,-122.6236111,0.02,Equipment Use
2015,5/6/15,Klamath,42.60361111,-120.2197222,0.56,Under Invest
2015,5/7/15,Curry,42.37861111,-123.6313889,2.09,Debris Burning
2015,5/8/15,Marion,45.00861111,-121.3586111,0.03,Debris Burning
2015,5/8/15,Wallowa,45.33805556,-116.7708333,0.01,Miscellaneous
2015,5/9/15,Jackson,42.19722222,-121.2275,0.1,Debris Burning
2015,5/9/15,Douglas,42.94,-122.9844444,0.1,Debris Burning
2015,5/9/15,Jackson,42.41444444,-122.9613889,0.01,Equipment Use
2015,5/9/15,Josephine,42.15166667,-122.4066667,4,Debris Burning
2015,5/9/15,Josephine,42.33194444,-122.6583333,0.01,Recreationist
2015,5/9/15,Josephine,42.52333333,-122.5780556,1,Debris Burning
2015,5/10/15,Jackson,42.65361111,-121.5458333,0.1,Recreationist
2015,5/10/15,Klamath,42.10666667,-120.3836111,0.1,Juveniles
2015,5/10/15,Jackson,42.42666667,-122.8305556,0.01,Miscellaneous
2015,5/11/15,Grant,44.10638889,-118.5202778,0.1,Lightning
2015,5/11/15,Josephine,42.34611111,-122.5211111,0.06,Miscellaneous
2015,5/12/15,Klamath,42.28027778,-120.9502778,0.1,Arson
2015,5/13/15,Wheeler,44.87555556,-119.86,0.5,Debris Burning
2015,5/14/15,Josephine,42.38,-122.5366667,0.01,Juveniles
2015,5/15/15,Josephine,42.44333333,-122.7327778,0.01,Miscellaneous
2015,5/15/15,Jackson,42.65194444,-121.1822222,0.01,Debris Burning
2015,5/15/15,Coos,43.10472222,-123.6138889,0.01,Debris Burning
2015,5/17/15,Jackson,42.51416667,-121.5427778,0.01,Lightning
2015,5/17/15,Jackson,42.56444444,-121.0861111,0.5,Debris Burning
2015,5/17/15,Douglas,43.30833333,-122.4666667,0.75,Arson
2015,5/18/15,Jackson,42.66638889,-121.0972222,0.75,Recreationist
2015,5/18/15,Jackson,42.66722222,-121.0991667,0.01,Recreationist
2015,5/18/15,Coos,43.22055556,-123.6255556,0.1,Debris Burning
2015,5/19/15,Jackson,42.64388889,-121.1936111,0.74,Debris Burning
2015,5/20/15,Klamath,43.57,-120.4061111,0.01,Debris Burning
2015,5/22/15,Wheeler,44.895,-118.2552778,0.01,Lightning
2015,5/23/15,Baker,44.64861111,-116.1966667,0.01,Lightning
2015,5/24/15,Wasco,45.26972222,-120.6908333,12.2,Lightning
2015,5/25/15,Jackson,42.23583333,-122.9316667,0.1,Debris Burning
2015,5/25/15,Coos,43.05444444,-122.1441667,26.9,Debris Burning
2015,5/25/15,Klamath,42.11027778,-120.0436111,0.1,Recreationist
2015,5/25/15,Crook,44.47166667,-119.1997222,4.4,Lightning
2015,5/26/15,Jackson,42.495,-121.2069444,0.2,Debris Burning
2015,5/27/15,Josephine,42.4875,-122.6816667,11,Debris Burning
2015,5/27/15,Baker,44.96583333,-117.9327778,0.1,Lightning
2015,5/28/15,Douglas,43.55,-123.7883333,0.1,Recreationist
2015,5/28/15,Jackson,42.51444444,-121.1072222,2,Debris Burning
2015,5/29/15,Jackson,42.40833333,-121.1972222,0.93,Recreationist
2015,5/29/15,Jackson,42.24166667,-122.9388889,0.5,Equipment Use
2015,5/30/15,Curry,42.00555556,-123.7975,0.01,Miscellaneous
2015,5/31/15,Jefferson,44.40111111,-120.2991667,0.1,Lightning
2015,5/31/15,Douglas,43.57666667,-122.415,0.01,Lightning
2015,5/31/15,Curry,42.46194444,-123.6352778,0.01,Juveniles
2015,5/31/15,Deschutes,44.37527778,-120.2452778,0.1,Lightning
2015,5/31/15,Douglas,43.40666667,-122.4186111,0.01,Lightning
2015,5/31/15,Lane,43.68305556,-122.9186111,0.01,Lightning
2015,5/31/15,Douglas,42.99666667,-122.7236111,0.01,Lightning
2015,5/31/15,Klamath,42.22527778,-121.9002778,0.1,Recreationist
2015,5/31/15,Polk,45.00194444,-122.5172222,0.05,Smoking
2015,6/1/15,Douglas,43.05555556,-122.3952778,0.1,Lightning
2015,6/1/15,Douglas,42.85888889,-122.4405556,0.01,Lightning
2015,6/1/15,Lane,43.99166667,-122.5041667,0.01,Lightning
2015,6/1/15,Douglas,43.52694444,-122.485,0.01,Lightning
2015,6/2/15,Josephine,42.45194444,-122.6108333,0.1,Debris Burning
2015,6/2/15,Douglas,43.53555556,-122.4616667,0.01,Lightning
2015,6/2/15,Douglas,42.91972222,-122.4991667,0.25,Lightning
2015,6/4/15,Polk,44.8,-122.5333333,0.01,Recreationist
2015,6/4/15,Jackson,42.13305556,-121.3897222,0.01,Recreationist
2015,6/5/15,Josephine,42.49861111,-122.6277778,0.01,Miscellaneous
2015,6/5/15,Jackson,42.80833333,-121.3488889,7.01,Recreationist
2015,6/5/15,Lane,43.94972222,-121.1505556,0.01,Lightning
2015,6/6/15,Jackson,42.29361111,-122.7586111,0.1,Debris Burning
2015,6/6/15,Jackson,42.40861111,-121.1952778,0.01,Recreationist
2015,6/6/15,Josephine,42.65027778,-122.5452778,0.25,Debris Burning
2015,6/6/15,Curry,42.4375,-123.5652778,2.02,Juveniles
2015,6/7/15,Jackson,42.20555556,-121.3277778,1.5,Miscellaneous
2015,6/7/15,Jackson,42.40722222,-122.8525,0.25,Miscellaneous
2015,6/7/15,Klamath,42.76305556,-120.2377778,1.33,Debris Burning
2015,6/7/15,Klamath,42.54055556,-120.1133333,1.85,Recreationist
2015,6/7/15,Coos,43.46305556,-122.1583333,0.01,Smoking
2015,6/8/15,Douglas,42.93611111,-122.9952778,116,Equipment Use
2015,6/8/15,Coos,43.13111111,-122.0863889,0.01,Recreationist
2015,6/8/15,Douglas,43.29166667,-122.5738889,0.5,Smoking
2015,6/8/15,Douglas,43.1125,-122.5583333,0.01,Equipment Use
2015,6/8/15,Douglas,42.73888889,-122.5769444,0.25,Miscellaneous
2015,6/8/15,Coos,43.37583333,-123.8413889,2,Juveniles
2015,6/9/15,Douglas,42.90111111,-122.7111111,0.1,Lightning
2015,6/9/15,Douglas,42.77,-122.7497222,0.1,Lightning
2015,6/9/15,Klamath,42.20416667,-120.3825,0.1,Lightning
2015,6/9/15,Klamath,42.21027778,-120.3663889,0.1,Lightning
2015,6/9/15,Klamath,42.15138889,-121.9066667,0.1,Lightning
2015,6/9/15,Klamath,42.36555556,-121.975,0.1,Lightning
2015,6/9/15,Klamath,42.49555556,-120.1169444,0.1,Lightning
2015,6/9/15,Klamath,42.22861111,-119.08,0.1,Lightning
2015,6/9/15,Douglas,42.77361111,-122.7494444,0.1,Lightning
2015,6/9/15,Jackson,42.035,-121.6291667,46,Lightning
2015,6/9/15,Jackson,42.37861111,-122.9127778,6.4,Lightning
2015,6/9/15,Jackson,42.67388889,-122.9230556,0.75,Lightning
2015,6/9/15,Douglas,42.9025,-122.7922222,0.1,Lightning
2015,6/9/15,Jackson,42.43333333,-122.9155556,0.01,Lightning
2015,6/9/15,Jackson,42.35555556,-122.9205556,0.5,Lightning
2015,6/9/15,Douglas,43.10611111,-122.9461111,0.1,Lightning
2015,6/9/15,Jackson,42.38361111,-122.9163889,0.2,Lightning
2015,6/9/15,Jackson,42.45027778,-121.05,0.01,Lightning
2015,6/9/15,Jackson,42.39777778,-122.9069444,0.25,Lightning
2015,6/9/15,Jackson,42.35027778,-122.8913889,0.25,Lightning
2015,6/9/15,Jackson,42.31694444,-122.9327778,0.01,Lightning
2015,6/9/15,Jackson,42.31305556,-122.9905556,0.01,Lightning
2015,6/9/15,Jackson,42.42861111,-122.9144444,0.22,Lightning
2015,6/9/15,Douglas,42.92527778,-122.7736111,0.1,Lightning
2015,6/9/15,Douglas,42.95666667,-122.8188889,0.01,Lightning
2015,6/9/15,Jackson,42.36944444,-121.4947222,9,Lightning
2015,6/9/15,Douglas,42.97527778,-122.6447222,0.01,Equipment Use
2015,6/9/15,Curry,42.23444444,-123.7558333,0.1,Lightning
2015,6/9/15,Wheeler,44.88111111,-118.0697222,0.5,Lightning
2015,6/9/15,Josephine,42.31583333,-122.5141667,0.1,Lightning
2015,6/9/15,Josephine,42.25277778,-122.6983333,0.01,Lightning
2015,6/9/15,Josephine,42.34444444,-122.4955556,0.1,Lightning
2015,6/9/15,Jackson,42.44805556,-122.8877778,1.25,Lightning
2015,6/9/15,Josephine,42.58055556,-122.6513889,1.6,Lightning
2015,6/9/15,Josephine,42.21916667,-122.4344444,0.1,Smoking
2015,6/9/15,Curry,42.165,-123.6991667,1,Lightning
2015,6/9/15,Douglas,43.73833333,-123.9247222,0.01,Miscellaneous
2015,6/9/15,Crook,44.3025,-119.4252778,0.1,Lightning
2015,6/9/15,Crook,44.22333333,-119.4711111,0.01,Lightning
2015,6/9/15,Yamhill,45.31222222,-122.6986111,0.2,Equipment Use
2015,6/9/15,Douglas,43.38972222,-122.5322222,0.01,Lightning
2015,6/10/15,Klamath,42.34166667,-120.0222222,0.1,Lightning
2015,6/10/15,Douglas,42.90583333,-122.7630556,0.1,Lightning
2015,6/10/15,Klamath,42.33555556,-121.9836111,0.1,Lightning
2015,6/10/15,Douglas,42.96027778,-122.8136111,0.1,Lightning
2015,6/10/15,Douglas,42.93541667,-121.1203333,0.01,Equipment Use
2015,6/10/15,Klamath,42.18416667,-120.4927778,0.13,Lightning
2015,6/10/15,Josephine,42.39555556,-122.6083333,0.5,Debris Burning
2015,6/10/15,Josephine,42.58027778,-122.6216667,7.8,Equipment Use
2015,6/10/15,Jackson,42.15,-122.82,0.5,Lightning
2015,6/10/15,Klamath,43.03361111,-120.2336111,0.15,Lightning
2015,6/10/15,Douglas,43.25861111,-122.4544444,0.01,Recreationist
2015,6/10/15,Coos,42.99722222,-123.6461111,3,Debris Burning
2015,6/10/15,Josephine,42.14777778,-122.4616667,0.03,Equipment Use
2015,6/10/15,Klamath,42.33638889,-121.9922222,0.98,Lightning
2015,6/10/15,Grant,44.3899,-118.9395,1.85,Debris Burning
2015,6/10/15,Lake,43.215,-120.6241667,0.41,Lightning
2015,6/11/15,Klamath,42.12916667,-121.9655556,0.1,Recreationist
2015,6/11/15,Klamath,42.86111111,-120.5502778,0.75,Lightning
2015,6/11/15,Jackson,42.76027778,-121.5436111,0.1,Debris Burning
2015,6/11/15,Deschutes,44.08722222,-120.6280556,7.5,Recreationist
2015,6/11/15,Deschutes,43.70305556,-120.4275,0.26,Recreationist
2015,6/11/15,Josephine,42.50138889,-122.6363889,0.01,Equipment Use
2015,6/12/15,Wheeler,44.99,-119.9561111,33.4,Lightning
2015,6/12/15,Jackson,42.35833333,-121.1794444,0.1,Equipment Use
2015,6/12/15,Columbia,45.99083333,-121.0666667,0.5,Debris Burning
2015,6/12/15,Columbia,46.09277778,-122.895,0.07,Debris Burning
2015,6/12/15,Josephine,42.44055556,-122.5577778,0.25,Equipment Use
2015,6/12/15,Jackson,42.09277778,-121.1830556,0.01,Recreationist
2015,6/12/15,Columbia,46.03888889,-122.7108333,0.01,Equipment Use
2015,6/12/15,Douglas,42.95388889,-122.8405556,0.25,Equipment Use
2015,6/13/15,Douglas,43.23472222,-121.0502778,0.01,Smoking
2015,6/13/15,Klamath,42.88916667,-120.1761111,0.1,Debris Burning
2015,6/13/15,Douglas,43.16444444,-122.4908333,0.01,Equipment Use
2015,6/13/15,Coos,43.50666667,-123.7947222,0.5,Debris Burning
2015,6/13/15,Columbia,45.80444444,-122.6438889,67,Recreationist
2015,6/13/15,Josephine,42.54166667,-122.6063889,2,Smoking
2015,6/13/15,Jackson,42.23472222,-122.9688889,0.12,Miscellaneous
2015,6/14/15,Yamhill,45.33777778,-122.7791667,0.06,Debris Burning
2015,6/14/15,Coos,43.16361111,-123.845,0.01,Debris Burning
2015,6/14/15,Josephine,42.30583333,-122.7433333,1.6,Equipment Use
2015,6/14/15,Jackson,42.23527778,-122.8788889,0.3,Debris Burning
2015,6/15/15,Grant,44.15194444,-118.86925,0.1,Lightning
2015,6/15/15,Klamath,42.29583333,-120.5722222,0.1,Under Invest
2015,6/15/15,Clackamas,45.10611111,-121.4594444,0.25,Debris Burning
2015,6/15/15,Polk,44.99,-122.6561111,0.3,Debris Burning
2015,6/15/15,Klamath,42.62472222,-120.25,0.1,Equipment Use
2015,6/15/15,Klamath,42.15611111,-121.9769444,0.1,Recreationist
2015,6/15/15,Baker,44.39083333,-117.7441667,0.01,Lightning
2015,6/15/15,Grant,43.99555556,-118.3725,0.1,Lightning
2015,6/15/15,Baker,44.37,-117.8075,0.01,Lightning
2015,6/16/15,Coos,43.59388889,-123.8855556,0.01,Debris Burning
2015,6/16/15,Union,45.07222222,-117.8952778,0.1,Lightning
2015,6/16/15,Wasco,45.39944444,-120.7280556,0.01,Equipment Use
2015,6/16/15,Jackson,42.24333333,-122.8788889,0.01,Debris Burning
2015,6/16/15,Clatsop,46.16555556,-122.3688889,0.01,Debris Burning
2015,6/17/15,Jackson,42.525,-121.1288889,0.25,Miscellaneous
2015,6/17/15,Jackson,42.39916667,-122.8619444,1.26,Equipment Use
2015,6/17/15,Tillamook,45.59,-122.6127778,1.2,Recreationist
2015,6/17/15,Polk,45.05777778,-122.3788889,0.25,Miscellaneous
2015,6/17/15,Jackson,42.51444444,-121.1980556,0.01,Smoking
2015,6/17/15,Jackson,42.71555556,-121.4363889,0.01,Smoking
2015,6/17/15,Clatsop,46.17333333,-122.3205556,0.01,Debris Burning
2015,6/17/15,Josephine,42.16694444,-122.3663889,0.01,Smoking
2015,6/18/15,Josephine,42.59277778,-122.5241667,0.01,Equipment Use
2015,6/18/15,Douglas,43.21194444,-122.7366667,0.5,Miscellaneous
2015,6/18/15,Columbia,45.84416667,-121.0822222,0.01,Equipment Use
2015,6/18/15,Coos,43.48305556,-123.7852778,0.01,Debris Burning
2015,6/18/15,Douglas,42.93305556,-122.2813889,1.05,Smoking
2015,6/18/15,Jackson,42.41388889,-121.2825,5.4,Miscellaneous
2015,6/18/15,Lincoln,44.73277778,-122.1297222,0.01,Debris Burning
2015,6/18/15,Klamath,42.55166667,-120.1133333,0.1,Under Invest
2015,6/19/15,Coos,43.06361111,-123.585,0.01,Equipment Use
2015,6/19/15,Jackson,42.4425,-122.9588889,0.01,Debris Burning
2015,6/19/15,Douglas,43.91944444,-122.3394444,0.01,Debris Burning
2015,6/20/15,Clatsop,46.0925,-122.1697222,0.01,Debris Burning
2015,6/20/15,Hood River,45.69305556,-120.3133333,1.3,Recreationist
2015,6/20/15,Wasco,45.42138889,-120.6763889,0.01,Smoking
2015,6/20/15,Clackamas,45.34,-121.6572222,0.75,Miscellaneous
2015,6/20/15,Jackson,42.25972222,-122.8594444,1,Miscellaneous
2015,6/20/15,Josephine,42.35527778,-122.6097222,0.01,Equipment Use
2015,6/20/15,Josephine,42.4325,-122.7491667,0.1,Miscellaneous
2015,6/20/15,Crook,44.38166667,-119.3372222,1,Equipment Use
2015,6/20/15,Josephine,42.49,-122.6380556,0.1,Equipment Use
2015,6/20/15,Coos,43.56722222,-123.8691667,0.01,Recreationist
2015,6/20/15,Deschutes,43.6625,-120.4994444,0.04,Juveniles
2015,6/20/15,Josephine,42.34583333,-122.5213889,1.2,Recreationist
2015,6/21/15,Columbia,45.82294444,-122.9497778,0.01,Smoking
2015,6/21/15,Grant,43.9975,-118.5122222,0.1,Lightning
2015,6/21/15,Coos,43.10583333,-123.5727778,0.02,Smoking
2015,6/21/15,Klamath,42.31111111,-120.6438889,0.1,Under Invest
2015,6/22/15,Clatsop,46.15416667,-122.3658333,0.01,Debris Burning
2015,6/22/15,Curry,42.5675,-123.7477778,0.01,Recreationist
2015,6/22/15,Grant,44.15416667,-117.4575,0.5,Lightning
2015,6/22/15,Douglas,43.24166667,-122.5638889,0.01,Equipment Use
2015,6/23/15,Clackamas,45.17,-121.4844444,0.01,Debris Burning
2015,6/23/15,Clackamas,45.30027778,-121.7072222,0.01,Recreationist
2015,6/23/15,Lane,44.099,-122.729,0.01,Debris Burning
2015,6/23/15,Hood River,45.65805556,-120.4627778,0.03,Debris Burning
2015,6/23/15,Marion,44.94972222,-121.2413889,0.01,Equipment Use
2015,6/23/15,Tillamook,45.63305556,-122.0575,0.01,Debris Burning
2015,6/23/15,Clackamas,45.28,-121.6752778,0.1,Juveniles
2015,6/23/15,Clackamas,45.255,-121.5391667,0.01,Debris Burning
2015,6/24/15,Clackamas,45.16166667,-121.4422222,0.01,Miscellaneous
2015,6/24/15,Lincoln,44.79527778,-122.1063889,0.45,Recreationist
2015,6/24/15,Josephine,42.51916667,-122.5638889,0.01,Debris Burning
2015,6/24/15,Jackson,42.49833333,-122.8433333,0.1,Debris Burning
2015,6/24/15,Yamhill,45.36472222,-122.8019444,0.01,Equipment Use
2015,6/24/15,Wasco,45.25083333,-120.7830556,0.44,Equipment Use
2015,6/25/15,Clackamas,45.12,-121.5236111,0.01,Debris Burning
2015,6/25/15,Wasco,45.68,-120.695,0.2,Recreationist
2015,6/25/15,Marion,44.98694444,-121.2669444,0.01,Debris Burning
2015,6/25/15,Jackson,42.38305556,-122.8566667,0.01,Equipment Use
2015,6/25/15,Jackson,42.29416667,-121.1083333,0.01,Equipment Use
2015,6/25/15,Douglas,43.16194444,-122.5022222,0.25,Equipment Use
2015,6/25/15,Douglas,43.44555556,-122.4608333,0.1,Miscellaneous
2015,6/25/15,Lane,44.01083333,-123.8675,0.1,Debris Burning
2015,6/26/15,Clackamas,45.25861111,-121.5511111,0.1,Debris Burning
2015,6/26/15,Josephine,42.10138889,-122.3791667,0.2,Miscellaneous
2015,6/26/15,Josephine,42.12666667,-122.3941667,1.75,Equipment Use
2015,6/26/15,Josephine,42.0975,-122.3888889,0.02,Equipment Use
2015,6/26/15,Josephine,42.10583333,-122.3888889,0.02,Equipment Use
2015,6/26/15,Columbia,46.09472222,-122.8627222,0.02,Equipment Use
2015,6/26/15,Lincoln,44.93361111,-123.9752778,0.01,Debris Burning
2015,6/26/15,Josephine,42.10694444,-122.3891667,0.01,Equipment Use
2015,6/26/15,Wallowa,45.84310278,-116.4684972,0.01,Smoking
2015,6/27/15,Josephine,42.49055556,-122.5569444,0.01,Equipment Use
2015,6/27/15,Umatilla,45.81833333,-117.8394444,0.1,Lightning
2015,6/27/15,Douglas,43.81888889,-123.9325,0.01,Recreationist
2015,6/27/15,Douglas,43.66111111,-123.7941667,0.1,Equipment Use
2015,6/27/15,Jackson,42.40972222,-121.1952778,0.2,Recreationist
2015,6/27/15,Klamath,42.6425,-120.1336111,1,Lightning
2015,6/27/15,Wasco,45.57666667,-120.7183333,1.27,Debris Burning
2015,6/27/15,Wheeler,44.63805556,-118.1761111,21.7,Lightning
2015,6/28/15,Clackamas,45.16694444,-121.5563889,0.01,Under Invest
2015,6/28/15,Grant,44.84027778,-118.9469444,0.1,Lightning
2015,6/28/15,Wallowa,45.5849,-116.6886,3.6,Lightning
2015,6/28/15,Marion,44.79416667,-121.38,0.01,Debris Burning
2015,6/28/15,Morrow,45.01972222,-118.29,0.7,Lightning
2015,6/28/15,Grant,44.73333333,-117.0669444,96,Lightning
2015,6/28/15,Grant,44.97833333,-118.6875,840,Lightning
2015,6/28/15,Grant,44.36555556,-118.8505556,321,Lightning
2015,6/28/15,Grant,44.74138889,-118.8425,2.73,Lightning
2015,6/28/15,Grant,44.32333333,-118.9944444,0.1,Lightning
2015,6/28/15,Grant,44.22611111,-118.1169444,25.5,Lightning
2015,6/28/15,Grant,44.36338333,-118.9361333,0.1,Lightning
2015,6/28/15,Grant,44.40027778,-118.9377778,0.1,Lightning
2015,6/29/15,Clatsop,46.08305556,-122.265,0.01,Debris Burning
2015,6/29/15,Hood River,45.68305556,-120.5580556,0.2,Lightning
2015,6/29/15,Hood River,45.63972222,-120.5527778,0.01,Lightning
2015,6/29/15,Wasco,45.45722222,-120.6769444,0.01,Lightning
2015,6/29/15,Columbia,45.72805556,-121.1194444,0.01,Debris Burning
2015,6/29/15,Union,45.19694444,-117.9988889,0.1,Equipment Use
2015,6/29/15,Jackson,42.47305556,-121.1827778,0.25,Equipment Use
2015,6/29/15,Grant,44.4945,-117.2045972,0.1,Lightning
2015,6/29/15,Jackson,42.40972222,-121.1961111,3.75,Recreationist
2015,6/29/15,Wheeler,44.90666667,-118.2294444,0.1,Lightning
2015,6/29/15,Grant,44.31227778,-117.0021944,0.2,Lightning
2015,6/29/15,Wasco,45.28222222,-120.7241667,14.64,Lightning
2015,6/29/15,Grant,44.87472222,-118.9561111,20.5,Lightning
2015,6/29/15,Hood River,45.50638889,-120.3458333,0.01,Lightning
2015,6/29/15,Umatilla,45.33888889,-117.2938889,8.2,Lightning
2015,6/29/15,Wasco,45.39027778,-120.6947222,0.01,Lightning
2015,6/29/15,Klamath,43.61280556,-120.5562778,0.35,Lightning
2015,6/29/15,Umatilla,45.1775,-117.1830556,0.25,Lightning
2015,6/29/15,Umatilla,45.14305556,-117.1877778,0.25,Lightning
2015,6/29/15,Wallowa,45.3805,-116.6312028,0.1,Lightning
2015,6/29/15,Clatsop,46.19416667,-122.4286111,0.01,Debris Burning
2015,6/29/15,Jackson,42.23722222,-122.8841667,0.25,Equipment Use
2015,6/30/15,Douglas,43.45944444,-122.5641667,0.5,Debris Burning
2015,6/30/15,Clatsop,46.06638889,-122.3061111,0.01,Debris Burning
2015,6/30/15,Jackson,42.50694444,-122.8119444,0.01,Equipment Use
2015,6/30/15,Umatilla,45.07027778,-118.8391667,0.45,Lightning
2015,6/30/15,Douglas,43.38,-122.7175,0.02,Juveniles
2015,7/1/15,Clackamas,45.1825,-121.4163889,0.01,Miscellaneous
2015,7/1/15,Marion,44.70333333,-121.3455556,0.02,Equipment Use
2015,7/1/15,Jackson,42.60277778,-121.1647222,0.1,Smoking
2015,7/1/15,Deschutes,43.66111111,-120.5002778,0.1,Juveniles
2015,7/1/15,Wasco,45.535,-120.6141667,5,Debris Burning
2015,7/1/15,Linn,44.20166667,-121.0125,0.01,Equipment Use
2015,7/1/15,Wallowa,45.67527778,-115.1877778,3,Equipment Use
2015,7/1/15,Columbia,46.12666667,-122.8208333,0.02,Debris Burning
