fire_year,report_date,county,latitude,longitude,total_acres,general_cause
1978,8/7/78,Yamhill,45.42683611,-122.6704222,1,Debris Burning
1978,8/7/78,Tillamook,45.25193889,-122.4237083,2,Debris Burning
1978,8/8/78,Jackson,42.52713333,-121.2920111,5.75,Debris Burning
1978,8/11/78,Baker,44.59470278,-116.1394139,10,Debris Burning
1978,8/14/78,Hood River,45.67126944,-120.4036306,3,Debris Burning
1978,8/15/78,Yamhill,45.22332778,-122.5051222,10,Debris Burning
1978,9/3/78,Klamath,42.85545833,-120.6989333,25,Debris Burning
1978,9/3/78,Lake,42.68088889,-120.9739,110,Debris Burning
1978,9/12/78,Klamath,42.43476944,-120.6601056,1,Debris Burning
1978,9/16/78,Jackson,42.20754444,-121.3503472,2,Debris Burning
1978,9/19/78,Umatilla,45.20661389,-117.0886861,1,Debris Burning
1978,9/21/78,Jackson,42.46949722,-122.8193028,1,Debris Burning
1978,9/26/78,Douglas,43.07635833,-122.2877278,4,Debris Burning
1978,9/26/78,Jackson,42.685375,-121.5701306,7,Debris Burning
1978,9/26/78,Lake,42.80879167,-119.0911639,215,Debris Burning
1978,9/26/78,Union,45.12951667,-117.9957722,15,Debris Burning
1978,9/26/78,Klamath,42.20650833,-120.1151194,1,Debris Burning
1978,10/5/78,Lane,43.94595833,-122.3084472,7,Debris Burning
1978,10/5/78,Lane,43.99325833,-122.1384083,2,Debris Burning
1978,10/5/78,Coos,43.04645556,-122.1890333,3,Debris Burning
1978,10/5/78,Tillamook,45.32374167,-122.46485,2,Debris Burning
1978,10/5/78,Clackamas,45.06090833,-121.6756083,5,Debris Burning
1978,10/10/78,Tillamook,45.28066389,-122.5054889,1,Debris Burning
1978,10/12/78,Lane,43.78710833,-122.6620611,2,Debris Burning
1978,10/12/78,Tillamook,45.26601389,-122.3834972,3,Debris Burning
1978,10/13/78,Linn,44.64036944,-121.524675,17,Debris Burning
1978,10/13/78,Linn,44.49732222,-121.8216222,8,Debris Burning
1978,10/13/78,Douglas,43.77515833,-123.98395,3,Debris Burning
1978,10/13/78,Douglas,43.69378889,-123.9608694,158,Debris Burning
1978,10/13/78,Douglas,43.818175,-123.9638694,157,Debris Burning
1978,10/13/78,Linn,44.60784444,-121.5065722,4,Debris Burning
1978,10/13/78,Linn,44.43965833,-121.8817611,7.75,Debris Burning
1978,10/13/78,Yamhill,45.32418889,-122.5680528,5,Debris Burning
1978,10/13/78,Linn,44.27459444,-121.544825,11,Debris Burning
1978,10/13/78,Jackson,42.43983333,-121.1930194,2,Debris Burning
1978,10/13/78,Tillamook,45.48461944,-122.2494139,17,Debris Burning
1978,10/13/78,Linn,44.30831667,-121.5263917,180,Debris Burning
1978,10/13/78,Lincoln,45.00926111,-122.1448694,4,Debris Burning
1978,10/13/78,Douglas,43.831,-122.1025028,3,Debris Burning
1978,10/13/78,Lane,44.11991111,-121.7061972,174,Debris Burning
1978,10/13/78,Linn,44.64013889,-121.506525,15,Debris Burning
1978,10/14/78,Tillamook,45.61041944,-122.1889528,3,Debris Burning
1978,10/14/78,Tillamook,45.44120833,-122.2680056,3,Debris Burning
1978,10/14/78,Lincoln,44.58680278,-122.2108528,4,Debris Burning
1978,10/15/78,Clatsop,46.10508889,-122.4631806,25,Debris Burning
1978,10/17/78,Hood River,45.68488889,-120.3626806,1,Debris Burning
1978,10/18/78,Lane,43.90347778,-122.6220056,7,Debris Burning
1978,10/18/78,Columbia,46.06347222,-122.8151861,2,Debris Burning
1978,10/19/78,Lane,44.264975,-122.3151333,1,Debris Burning
1978,10/21/78,Wasco,45.65698056,-120.6541611,4,Debris Burning
1978,10/22/78,Jackson,42.49820556,-121.055175,3,Debris Burning
1978,10/26/78,Coos,43.22050278,-122.1478306,3,Debris Burning
1978,10/31/78,Jackson,42.72851111,-121.4696056,10,Debris Burning
1978,11/7/78,Jackson,42.699775,-121.4308861,3,Debris Burning
1978,11/10/78,Jackson,42.70087778,-121.3915889,1,Debris Burning
1979,1/6/79,Jackson,42.28001111,-121.2326306,8,Debris Burning
1979,1/9/79,Clatsop,45.94680833,-122.1120722,10,Debris Burning
1979,3/9/79,Lane,44.06433056,-122.4765583,23,Debris Burning
1979,3/10/79,Columbia,46.0324,-121.0819333,2,Debris Burning
1979,3/13/79,Jackson,42.32345,-121.2715056,15,Debris Burning
1979,3/13/79,Clackamas,45.26581389,-121.77965,8,Debris Burning
1979,3/23/79,Columbia,45.81533611,-121.01965,2,Debris Burning
1979,3/24/79,Crook,44.29701111,-119.383575,346,Debris Burning
1979,4/26/79,Clatsop,45.9152,-122.5061944,12,Debris Burning
1979,4/26/79,Hood River,45.57051944,-120.3392444,10,Debris Burning
1979,5/15/79,Klamath,42.19175556,-121.9003278,71,Debris Burning
1979,5/22/79,Clatsop,45.82005556,-122.1672556,17,Debris Burning
